,city,icao,lat,lon,name,state,LL,JA
1849,Titusville,KX21,28.6222991943,-80.8357009888,Arthur Dunn Air Park,Florida,5.70,5.70
1850,New Smyrna Beach,KX50,28.9789009094,-80.9251022339,Massey Ranch Airpark,Florida,3.30,2.39
1851,Friona,KX54,34.6542015076,-102.6920013428,Benger Air Park,Texas,3.75,3.80
1852,Malabar,KX59,27.96199989,-80.55979919,Valkaria Airport,Florida,4.20,4.14
1853,Williston,KX60,29.3542003632,-82.4729003906,Williston Municipal Airport,Florida,3.01,2.26
1854,Bridgeport,KXBP,33.1753005981,-97.8283996582,Bridgeport Municipal Airport,Texas,2.60,2.00
1855,Allentown,KXLL,40.5703010559,-75.4882965088,Allentown Queen City Municipal Airport,Pennsylvania,4.94,3.64
1856,Fayetteville/Springdale/,KXNA,36.2818984985,-94.3068008423,Northwest Arkansas Regional Airport,Arkansas,4.68,3.25
1857,Springfield,KY03,42.8800010681,-97.9011993408,Springfield Municipal Airport,South-Dakota,4.90,3.33
1858,Tea,KY14,43.4575004578,-96.8020019531,Marv Skie Lincoln County Airport,South-Dakota,4.15,3.45
1859,Mandan,KY19,46.7681999207,-100.8939971924,Mandan Municipal Airport,North-Dakota,4.59,3.44
1860,West Branch,KY31,44.2448005676,-84.1798019409,West Branch Community Airport,Michigan,4.15,3.50
1861,Detroit,KYIP,42.23789978,-83.53040314,Willow Run Airport,Michigan,5.00,4.45
1862,Yakima,KYKM,46.56819916,-120.5439987,Yakima Air Terminal McAllister Field,Washington,5.66,3.93
1863,Yankton,KYKN,42.9166984558,-97.3859024048,Chan Gurney Municipal Airport,South-Dakota,5.12,4.35
1864,Youngstown/Warren,KYNG,41.26070023,-80.67910004,Youngstown Warren Regional Airport,Ohio,5.74,4.88
1865,Pottsville,KZER,40.70650101,-76.37310028,Schuylkill County /Joe Zerbey/ Airport,Pennsylvania,5.13,3.73
1866,Zephyrhills,KZPH,28.2282009125,-82.1558990479,Zephyrhills Municipal Airport,Florida,3.05,2.75
1867,Zanesville,KZZV,39.9444007874,-81.8920974731,Zanesville Municipal Airport,Ohio,4.73,3.21
1868,Palmer,PAAQ,61.5948982239,-149.0890045166,Palmer Municipal Airport,Alaska,4.79,2.99
1869,Bethel,PABE,60.77980042,-161.8379974,Bethel Airport,Alaska,6.94,5.97
1870,Bettles,PABT,66.91390228,-151.529007,Bettles Airport,Alaska,8.25,7.55
1871,Dillingham,PADL,59.04470062,-158.5050049,Dillingham Airport,Alaska,7.27,7.07
1872,Kodiak,PADQ,57.75,-152.4940033,Kodiak Airport,Alaska,7.40,7.49
1873,Kenai,PAEN,60.5731010437,-151.2449951172,Kenai Municipal Airport,Alaska,4.94,3.30
1874,Fairbanks,PAFA,64.81510162,-147.8560028,Fairbanks International Airport,Alaska,5.37,7.92
1875,Gustavus,PAGS,58.4253006,-135.7070007,Gustavus Airport,Alaska,5.99,6.79
1876,Haines,PAHN,59.2438011169,-135.5240020752,Haines Airport,Alaska,6.49,7.32
1877,Iliamna,PAIL,59.75439835,-154.9109955,Iliamna Airport,Alaska,6.99,5.99
1878,King Salmon,PAKN,58.67679977,-156.6490021,King Salmon Airport,Alaska,6.99,5.99
1879,Ketchikan,PAKT,55.35559845,-131.7140045,Ketchikan International Airport,Alaska,5.89,7.07
1880,Anchorage,PAMR,61.2135009766,-149.8439941406,Merrill Field,Iowa,5.45,3.81
1881,Anchorage,PANC,61.1744003296,-149.9960021973,Ted Stevens Anchorage International Airport,Alaska,5.37,2.80
1882,Aniak,PANI,61.5816001892,-159.5429992676,Aniak Airport,Alaska,8.89,7.29
1883,Nenana,PANN,64.5473022461,-149.074005127,Nenana Municipal Airport,Alaska,5.57,4.37
1884,Nome,PAOM,64.5121994019,-165.4450073242,Nome Airport,Alaska,7.42,5.57
1885,Kotzebue,PAOT,66.88469696,-162.598999,Ralph Wien Memorial Airport,Alaska,7.66,6.07
1886,Petersburg,PAPG,56.80170059,-132.9450073,Petersburg James A Johnson Airport,Alaska,6.00,4.50
1887,Deadhorse,PASC,70.19470215,-148.4649963,Deadhorse Airport,Alaska,7.98,4.31
1888,Sitka,PASI,57.0471000671,-135.3619995117,Sitka Rocky Gutierrez Airport,Alaska,6.24,7.62
1889,St Mary's,PASM,62.0605011,-163.302002,St Mary's Airport,Alaska,7.83,6.89
1890,Skwentna,PASW,61.9653015137,-151.1909942627,Skwentna Airport,Alaska,8.00,9.25
1891,Soldotna,PASX,60.4757003784,-151.033996582,Soldotna Airport,Alaska,5.89,4.00
1892,Unalakleet,PAUN,63.88840103,-160.798996,Unalakleet Airport,Alaska,8.05,7.00
1893,Valdez,PAVD,61.13389969,-146.2480011,Valdez Pioneer Field,Alaska,N/A,6.98
1894,Seward,PAWD,60.1268997192,-149.4190063477,Seward Airport,Alaska,7.40,7.90
1895,Wrangell,PAWG,56.48429871,-132.3699951,Wrangell Airport,Alaska,6.45,6.70
1896,Wasilla,PAWS,61.5717010498,-149.5399932861,Wasilla Airport,Alaska,5.25,3.45
1897,Yakutat,PAYA,59.5032997131,-139.660003662,Yakutat Airport,Alaska,6.50,5.50
1898,Tok,PFTO,63.32949829,-142.9539948,Tok Junction Airport,Alaska,6.15,5.15
1899,Kapolei,PHJR,21.30739975,-158.0700073,Kalaeloa (John Rodgers Field) Airport,Hawaii,6.88,5.05
1900,Kailua/Kona,PHKO,19.7388000488,-156.046005249,Kona International At Keahole Airport,Hawaii,6.67,3.66
1901,Lihue,PHLI,21.9759998322,-159.3390045166,Lihue Airport,Hawaii,6.59,3.56
1902,Honolulu,PHNL,21.3187007904,-157.9219970703,Honolulu International Airport,Hawaii,6.34,3.29
1903,Kahului,PHOG,20.8985996246,-156.4299926758,Kahului Airport,Hawaii,6.56,3.52
1904,Hilo,PHTO,19.7213993073,-155.0480041504,Hilo International Airport,Hawaii,6.63,3.52
